14 23 41 88 108 
14 23 40 88 108 
14 23 80 88 107 
10 14 23 88 107 
14 23 88 103 
14 23 88 102 
14 23 88 101 
14 23 88 100 
14 23 88 99 
14 23 88 96 
14 23 83 88 
14 23 32 88 
14 23 28 88 
14 23 27 88 
14 16 23 88 
14 23 87 109 
14 23 87 95 108 
14 23 87 94 108 
14 23 49 87 108 
14 23 41 87 108 
14 23 40 87 108 
14 23 80 87 107 
10 14 23 87 107 
14 23 87 103 
14 23 87 102 
14 23 87 101 
14 23 87 100 
14 23 87 99 
14 23 87 96 
14 23 83 87 
14 23 32 87 
14 23 28 87 
14 23 27 87 
14 16 23 87 
14 23 86 94 108 
14 23 49 86 108 
14 23 41 86 108 
14 23 40 86 108 
10 14 23 86 107 
14 23 86 103 
14 23 86 102 
14 23 86 101 
14 23 86 100 
14 23 86 99 
14 23 86 96 
14 23 83 86 
14 23 80 86 107 
14 23 80 86 90 
14 23 80 86 89 
14 23 80 86 88 
14 23 80 86 87 
14 23 32 86 
14 23 28 86 
14 23 27 86 
9 14 23 86 90 
9 14 23 86 89 
9 14 23 86 88 
9 14 23 86 87 
8 14 23 86 90 
8 14 23 86 89 
8 14 23 86 88 
8 14 23 86 87 
14 23 85 90 
14 23 85 89 
14 23 85 88 
14 23 85 87 
14 23 80 85 107 
14 23 80 85 103 
14 23 80 85 102 
14 23 80 85 101 
14 23 80 85 100 
14 23 80 85 99 
14 23 80 85 96 
14 23 80 83 85 
14 23 28 80 85 
14 23 27 80 85 
14 23 32 85 109 
14 23 32 85 107 
14 23 32 85 98 
14 23 32 85 97 
14 23 32 80 85 
14 23 31 32 85 
14 15 23 32 85 
12 14 23 32 85 
9 14 23 85 103 
9 14 23 85 102 
9 14 23 85 101 
9 14 23 85 100 
9 14 23 85 99 
9 14 23 85 96 
9 14 23 83 85 
9 14 23 32 85 
9 14 23 28 85 
9 14 23 27 85 
8 14 23 85 103 
8 14 23 85 102 
8 14 23 85 101 
8 14 23 85 100 
8 14 23 85 99 
8 14 23 85 96 
8 14 23 83 85 
8 14 23 32 85 
8 14 23 28 85 
8 14 23 27 85 
14 23 84 90 
14 23 84 89 
14 23 84 88 
14 23 84 87 
14 23 84 86 
14 23 80 84 107 
14 23 80 84 103 
14 23 80 84 102 
14 23 80 84 101 
14 23 80 84 100 
14 23 80 84 99 
14 23 80 84 96 
14 23 80 84 85 
14 23 80 83 84 
14 23 28 80 84 
14 23 27 80 84 
14 23 32 84 109 
14 23 32 84 107 
14 23 32 84 98 
14 23 32 84 97 
14 23 32 80 84 
14 23 31 32 84 
14 15 23 32 84 
12 14 23 32 84 
9 14 23 84 103 
9 14 23 84 102 
9 14 23 84 101 
9 14 23 84 100 
9 14 23 84 99 
9 14 23 84 96 
9 14 23 84 85 
9 14 23 83 84 
9 14 23 32 84 
9 14 23 28 84 
9 14 23 27 84 
8 14 23 84 103 
8 14 23 84 102 
8 14 23 84 101 
8 14 23 84 100 
8 14 23 84 99 
8 14 23 84 96 
8 14 23 84 85 
8 14 23 83 84 
8 14 23 32 84 
8 14 23 28 84 
8 14 23 27 84 
14 18 23 32 85 
14 18 23 32 84 
14 18 23 79 103 
14 18 23 79 102 
14 18 23 79 101 
14 18 23 79 100 
14 18 23 79 99 
14 18 23 79 96 
14 18 23 79 84 
14 18 23 79 83 
14 18 23 32 79 
14 18 23 28 79 
14 18 23 27 79 
14 18 23 30 103 
14 18 23 30 102 
14 18 23 30 101 
14 18 23 30 100 
14 18 23 30 99 
14 18 23 30 96 
14 18 23 30 84 
14 18 23 30 83 
14 18 23 30 32 
14 18 23 28 30 
14 18 23 27 30 
14 17 23 80 107 
14 17 23 80 103 
14 17 23 80 102 
14 17 23 80 101 
14 17 23 80 100 
14 17 23 80 99 
14 17 23 80 96 
14 17 23 80 84 
14 17 23 80 83 
14 17 23 28 80 
14 17 23 27 80 
14 17 23 32 109 
14 17 23 32 107 
14 17 23 32 98 
14 17 23 32 97 
14 17 23 32 80 
14 17 23 31 32 
14 15 17 23 32 
12 14 17 23 32 
14 17 18 23 32 
9 14 17 23 103 
9 14 17 23 102 
9 14 17 23 101 
9 14 17 23 100 
9 14 17 23 99 
9 14 17 23 96 
9 14 17 23 84 
9 14 17 23 83 
9 14 17 23 32 
9 14 17 23 28 
9 14 17 23 27 
8 14 17 23 103 
8 14 17 23 102 
8 14 17 23 101 
8 14 17 23 100 
8 14 17 23 99 
8 14 17 23 96 
8 14 17 23 84 
8 14 17 23 83 
8 14 17 23 32 
8 14 17 23 28 
8 14 17 23 27 
11 14 23 31 83 
11 14 15 23 83 
11 14 23 32 98 
11 14 23 32 97 
11 12 14 23 32 
5 6 14 23 80 
5 6 9 14 23 
5 6 8 14 23 
13 23 90 109 
13 23 90 95 108 
13 23 90 94 108 
13 23 49 90 108 
13 23 41 90 108 
13 23 40 90 108 
13 23 80 90 107 
10 13 23 90 107 
13 23 90 103 
13 23 90 102 
13 23 90 101 
13 23 90 100 
13 23 90 99 
13 23 90 96 
13 23 83 90 
13 23 32 90 
13 23 28 90 
13 23 27 90 
13 16 23 90 
13 23 89 109 
13 23 89 95 108 
13 23 89 94 108 
13 23 49 89 108 
13 23 41 89 108 
13 23 40 89 108 
13 23 80 89 107 
10 13 23 89 107 
13 23 89 103 
13 23 89 102 
13 23 89 101 
13 23 89 100 
13 23 89 99 
13 23 89 96 
13 23 83 89 
13 23 32 89 
13 23 28 89 
13 23 27 89 
13 16 23 89 
13 23 88 109 
13 23 88 95 108 
13 23 88 94 108 
13 23 49 88 108 
13 23 41 88 108 
13 23 40 88 108 
13 23 80 88 107 
10 13 23 88 107 
13 23 88 103 
13 23 88 102 
13 23 88 101 
13 23 88 100 
13 23 88 99 
13 23 88 96 
13 23 83 88 
13 23 32 88 
13 23 28 88 
13 23 27 88 
13 16 23 88 
13 23 87 109 
13 23 87 95 108 
13 23 87 94 108 
13 23 49 87 108 
13 23 41 87 108 
13 23 40 87 108 
13 23 80 87 107 
10 13 23 87 107 
13 23 87 103 
13 23 87 102 
13 23 87 101 
13 23 87 100 
13 23 87 99 
13 23 87 96 
13 23 83 87 
13 23 32 87 
13 23 28 87 
13 23 27 87 
13 16 23 87 
13 23 86 95 108 
13 23 86 94 108 
13 23 49 86 108 
13 23 41 86 108 
13 23 40 86 108 
13 23 86 103 
13 23 86 102 
13 23 86 101 
13 23 86 100 
13 23 86 99 
13 23 86 96 
13 23 83 86 
13 23 80 86 90 
13 23 80 86 89 
13 23 80 86 88 
13 23 80 86 87 
13 23 32 86 109 
13 23 32 86 108 
13 23 32 86 105 
13 23 32 86 104 
13 23 32 86 98 
13 23 32 86 97 
12 13 23 32 86 
13 23 28 86 
13 23 27 86 
9 13 23 86 90 
9 13 23 86 89 
9 13 23 86 88 
9 13 23 86 87 
8 13 23 86 90 
8 13 23 86 89 
8 13 23 86 88 
8 13 23 86 87 
13 23 85 98 106 
13 23 85 97 106 
12 13 23 85 106 
13 23 85 90 
13 23 85 89 
13 23 85 88 
13 23 85 87 
13 23 80 85 103 
13 23 80 85 102 
13 23 80 85 101 
13 23 80 85 100 
13 23 80 85 99 
13 23 80 85 96 
13 23 80 83 85 
13 23 28 80 85 
13 23 27 80 85 
13 23 32 85 98 
13 23 32 85 97 
12 13 23 32 85 
9 13 23 85 103 
9 13 23 85 102 
9 13 23 85 101 
9 13 23 85 100 
9 13 23 85 99 
9 13 23 85 96 
9 13 23 83 85 
9 13 23 28 85 
9 13 23 27 85 
8 13 23 85 103 
8 13 23 85 102 
8 13 23 85 101 
8 13 23 85 100 
8 13 23 85 99 
8 13 23 85 96 
8 13 23 83 85 
8 13 23 28 85 
8 13 23 27 85 
13 23 84 98 106 
13 23 84 97 106 
12 13 23 84 106 
13 23 84 90 
13 23 84 89 
13 23 84 88 
13 23 84 87 
13 23 84 86 
13 23 80 84 103 
13 23 80 84 102 
13 23 80 84 101 
13 23 80 84 100 
13 23 80 84 99 
13 23 80 84 96 
13 23 80 84 85 
13 23 80 83 84 
13 23 28 80 84 
13 23 27 80 84 
13 23 32 84 98 
13 23 32 84 97 
12 13 23 32 84 
9 13 23 84 103 
9 13 23 84 102 
9 13 23 84 101 
9 13 23 84 100 
9 13 23 84 99 
9 13 23 84 96 
9 13 23 84 85 
9 13 23 83 84 
9 13 23 28 84 
9 13 23 27 84 
8 13 23 84 103 
8 13 23 84 102 
8 13 23 84 101 
8 13 23 84 100 
8 13 23 84 99 
8 13 23 84 96 
8 13 23 84 85 
8 13 23 83 84 
8 13 23 28 84 
8 13 23 27 84 
13 18 23 83 106 
13 18 23 79 103 
13 18 23 79 102 
13 18 23 79 101 
13 18 23 79 100 
13 18 23 79 99 
13 18 23 79 96 
13 18 23 79 84 
13 18 23 79 83 
13 18 23 28 79 
13 18 23 27 79 
13 18 23 30 103 
13 18 23 30 102 
13 18 23 30 101 
13 18 23 30 100 
13 18 23 30 99 
13 18 23 30 96 
13 18 23 30 84 
13 18 23 30 83 
13 18 23 28 30 
13 18 23 27 30 
13 17 23 80 103 
13 17 23 80 102 
13 17 23 80 101 
13 17 23 80 100 
13 17 23 80 99 
13 17 23 80 96 
13 17 23 80 84 
13 17 23 80 83 
13 17 23 28 80 
13 17 23 27 80 
13 17 23 32 98 
13 17 23 32 97 
12 13 17 23 32 
9 13 17 23 103 
9 13 17 23 102 
9 13 17 23 101 
9 13 17 23 100 
9 13 17 23 99 
9 13 17 23 96 
9 13 17 23 84 
9 13 17 23 83 
9 13 17 23 28 
9 13 17 23 27 
8 13 17 23 103 
8 13 17 23 102 
8 13 17 23 101 
8 13 17 23 100 
8 13 17 23 99 
8 13 17 23 96 
8 13 17 23 84 
8 13 17 23 83 
8 13 17 23 28 
8 13 17 23 27 
11 13 23 98 109 
11 13 23 98 103 
11 13 23 98 102 
11 13 23 98 101 
11 13 23 98 100 
11 13 23 98 99 
11 13 23 96 98 
11 13 23 32 98 
11 13 23 28 98 
11 13 23 27 98 
11 13 16 23 98 
11 13 23 97 109 
11 13 23 97 103 
11 13 23 97 102 
11 13 23 97 101 
11 13 23 97 100 
11 13 23 97 99 
11 13 23 96 97 
11 13 23 32 97 
11 13 23 28 97 
11 13 23 27 97 
11 13 16 23 97 
11 13 23 85 98 
11 13 23 85 97 
11 13 23 84 98 
11 13 23 84 97 
11 13 23 83 109 
11 13 23 83 107 
11 13 23 83 98 
11 13 23 83 97 
11 13 23 80 83 
11 13 23 31 83 
11 13 15 23 83 
9 11 13 23 83 
8 11 13 23 83 
11 13 18 23 83 
11 12 13 23 109 
11 12 13 23 103 
11 12 13 23 102 
11 12 13 23 101 
11 12 13 23 100 
11 12 13 23 99 
11 12 13 23 96 
11 12 13 23 85 
11 12 13 23 84 
11 12 13 23 83 
11 12 13 23 32 
11 12 13 23 28 
11 12 13 23 27 
11 12 13 16 23 
5 6 13 23 80 
5 6 9 13 23 
5 6 8 13 23 
14 23 31 83 106 
14 15 23 83 106 
14 23 32 98 106 
14 23 32 97 106 
12 14 23 32 106 
13 23 97 106 109 
13 23 97 103 106 
13 23 97 102 106 
13 23 97 101 106 
13 23 97 100 106 
13 23 97 99 106 
13 23 96 97 106 
13 23 32 97 106 
13 23 28 97 106 
13 23 27 97 106 
13 16 23 97 106 
13 23 83 106 109 
13 23 83 106 107 
13 23 83 98 106 
13 23 83 97 106 
13 23 80 83 106 
13 23 31 83 106 
13 15 23 83 106 
9 13 23 83 106 
8 13 23 83 106 
12 13 23 106 109 
12 13 23 103 106 
12 13 23 102 106 
12 13 23 101 106 
12 13 23 100 106 
12 13 23 99 106 
12 13 23 96 106 
12 13 23 83 106 
12 13 23 32 106 
12 13 23 28 106 
12 13 23 27 106 
12 13 16 23 106 
13 23 98 106 109 
13 23 98 103 106 
13 23 98 102 106 
13 23 98 101 106 
13 23 98 100 106 
13 23 98 99 106 
13 23 96 98 106 
13 23 32 98 106 
13 23 28 98 106 
13 23 27 98 106 
13 16 23 98 106 
